facility_id,measure_id,measure_name,start_date,end_date,score_numeric,score_raw,score_available,sample_size,footnote
370173,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370173,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370173,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370178,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370178,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,118.0,118,true,387,
370178,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,91.0,91,true,267,
370178,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,231.0,231,true,19,
370178,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,210.0,210,true,106,
370178,OP_22,Left before being seen,2024-01-01,2024-12-31,,3,true,5858,
370178,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370180,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370180,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370180,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370180,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370180,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370180,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370180,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370183,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370183,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,106.0,106,true,404,
370183,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,91.0,91,true,355,
370183,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370183,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,214.0,214,true,40,
370183,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,10001,
370183,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370192,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370192,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
370192,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370192,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370192,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
370192,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,1
370192,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370199,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370199,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
370199,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370199,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370199,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
370199,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,676,
370199,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370201,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370201,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370201,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370201,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370201,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370201,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370201,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370202,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
370202,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,190.0,190,true,403,
370202,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,190.0,190,true,389,
370202,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370202,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370202,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,28687,
370202,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370203,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370203,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,84.0,84,true,384,
370203,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,84.0,84,true,366,
370203,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370203,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,244.0,244,true,13,
370203,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,5251,
370203,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370206,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370206,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,110.0,110,true,20,3
370206,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,110.0,110,true,20,3
370206,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370206,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"3, 7"
370206,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,38,
370206,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370210,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370210,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,193.0,193,true,568,
370210,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,192.0,192,true,556,
370210,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370210,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,227.0,227,true,11,
370210,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,547,
370210,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370211,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
370211,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,142.0,142,true,414,
370211,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,141.0,141,true,398,
370211,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370211,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370211,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,24397,
370211,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370212,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370212,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370212,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370212,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370212,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370212,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,1
370212,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370214,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370214,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370214,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370214,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370214,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370214,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370214,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370215,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370215,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,152.0,152,true,474,
370215,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,153.0,153,true,471,
370215,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370215,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370215,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,13636,
370215,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370216,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370216,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,210.0,210,true,47,
370216,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,208.0,208,true,42,
370216,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370216,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370216,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,50,
370216,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370218,EDV,Emergency department volume,2024-01-01,2024-12-31,,high,true,,
370218,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,181.0,181,true,423,
370218,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,178.0,178,true,395,
370218,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370218,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,278.0,278,true,21,
370218,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,51628,
370218,OP_23,Head CT results,2024-07-01,2025-06-30,,86,true,14,
370220,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370220,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370220,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370220,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370220,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370220,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370220,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370222,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370222,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,63.0,63,true,399,
370222,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,63.0,63,true,397,
370222,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,7
370222,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370222,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,5585,
370222,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370225,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370225,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,135.0,135,true,75,
370225,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,132.0,132,true,72,
370225,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,7
370225,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370225,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,82,
370225,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370227,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370227,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,157.0,157,true,330,"3, 29"
370227,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,148.0,148,true,292,"3, 29"
370227,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,229.0,229,true,12,"3, 29"
370227,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,262.0,262,true,27,"3, 29"
370227,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370227,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3, 29"
370228,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370228,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,172.0,172,true,406,
370228,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,166.0,166,true,356,
370228,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,146.0,146,true,11,
370228,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,264.0,264,true,40,
370228,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,18383,
370228,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370234,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370234,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,141.0,141,true,472,
370234,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,141.0,141,true,467,
370234,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370234,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370234,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,17865,
370234,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370235,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370235,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,184.0,184,true,331,"3, 29"
370235,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,176.0,176,true,302,"3, 29"
370235,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3, 29"
370235,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,311.0,311,true,25,"3, 29"
370235,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370235,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3, 29"
370236,EDV,Emergency department volume,2024-01-01,2024-12-31,,medium,true,,
370236,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,128.0,128,true,416,
370236,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,125.0,125,true,397,
370236,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,186.0,186,true,14,
370236,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370236,OP_22,Left before being seen,2024-01-01,2024-12-31,,1,true,22820,
370236,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370237,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370237,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,104.0,104,true,428,
370237,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,104.0,104,true,420,
370237,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370237,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,7
370237,OP_22,Left before being seen,2024-01-01,2024-12-31,,0,true,12949,
370237,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370240,EDV,Emergency department volume,2024-01-01,2024-12-31,,very high,true,,
370240,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,65.0,65,true,384,
370240,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,62.0,62,true,365,
370240,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370240,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,231.0,231,true,12,
370240,OP_22,Left before being seen,2024-01-01,2024-12-31,,2,true,63900,
370240,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,1
370243,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370243,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370243,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370243,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370243,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370243,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370243,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370244,EDV,Emergency department volume,2024-01-01,2024-12-31,,Not Available,false,,5
370244,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370244,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370244,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370244,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370244,OP_22,Left before being seen,2024-01-01,2024-12-31,,Not Available,false,Not Available,5
370244,OP_23,Head CT results,2024-07-01,2025-06-30,,Not Available,false,Not Available,5
370245,EDV,Emergency department volume,2024-01-01,2024-12-31,,low,true,,
370245,OP_18a,"Average (median) time all patients spent in the emergency department before leaving from the visit, including psychiatric/mental health patients and patients who were transferred to another facility. A lower number of minutes is better",2024-07-01,2025-06-30,118.0,118,true,185,3
370245,OP_18b,"Average (median) time patients spent in the emergency department before leaving from the visit, excluding patients transferred to another facility or psychiatric care/mental health patients. A lower number of minutes is better",2024-07-01,2025-06-30,108.0,108,true,167,3
370245,OP_18c,Average (median) time psychiatric/mental health patients spent in the emergency department before leaving from the visit. A lower number of minutes is better,2024-07-01,2025-06-30,,Not Available,false,Not Available,"1, 3"
370245,OP_18d,Average (median) time patients spent in the emergency department before being transferred to another facility. A lower number of minutes is better,2024-07-01,2025-06-30,236.0,236,true,14,3
